0              421848          0.00391025           0.0386138             5.87917             1.18069             3.17198                   0         1.26745e+08
0              421848          0.00391384           0.0386138             5.87917             1.17252             3.32814                   0         1.26745e+08
0              421848           0.0039222           0.0386138             5.87917             1.16458             3.48406                   0         1.26745e+08
0              421848          0.00393515           0.0386138             5.87917             1.15705             3.63958                   0         1.26745e+08
0              421848           0.0039524           0.0386138             5.87917              1.1501             3.79452                   0         1.26745e+08
0              421849          0.00397358           0.0386138             5.87917             1.14388             3.94872                   0         1.26745e+08
0              421849          0.00399822           0.0386138             5.87917             1.13851             4.10208                   0         1.26745e+08
0              421849           0.0040258           0.0386137             5.87918             1.13409             4.25448                   0         1.26745e+08
0              421850          0.00405572           0.0386137             5.87918             1.13071             4.40586                   0         1.26745e+08
0              421851          0.00408738           0.0386136             5.87918             1.12839             4.55616                   0         1.26745e+08
0              421852          0.00412015           0.0386135             5.87918             1.12717             4.70536                   0         1.26745e+08
0              421853          0.00415336           0.0386134             5.87918             1.12704             4.85347                   0         1.26745e+08
0              421854          0.00418637           0.0386133             5.87918             1.12798             5.00052                   0         1.26745e+08
0              421856          0.00421854           0.0386131             5.87918             1.12995             5.14654                   0         1.26745e+08
0              421858          0.00424922            0.038613             5.87918             1.13287              5.2916                   0         1.26745e+08
0              421859          0.00427779           0.0386129             5.87918             1.13668             5.43577                   0         1.26745e+08
0              421861          0.00430359           0.0386128             5.87918             1.14129             5.57914                   0         1.26745e+08
0              421863          0.00432597           0.0386127             5.87918              1.1466             5.72181                   0         1.26745e+08
0              421865          0.00434428           0.0386126             5.87918             1.15251             5.86388                   0         1.26745e+08
0              421866          0.00435785           0.0386125             5.87918             1.15888             6.00549                   0         1.26745e+08
0              421867          0.00436614           0.0386124             5.87917             1.16557             6.14677                   0         1.26745e+08
0              421868          0.00436876           0.0386124             5.87917             1.17242          0.00470863                   0         1.26745e+08
0              421867          0.00436558           0.0386124             5.87917             1.17927            0.145837                   0         1.26745e+08
0              421866          0.00435674           0.0386124             5.87917             1.18594            0.287141                   0         1.26745e+08
0              421865          0.00434264           0.0386124             5.87917             1.19227            0.428779                   0         1.26745e+08
0              421863          0.00432387           0.0386124             5.87917             1.19813            0.570893                   0         1.26745e+08
0              421861          0.00430109           0.0386124             5.87917              1.2034            0.713602                   0         1.26745e+08
0              421859          0.00427496           0.0386124             5.87917             1.20797            0.857012                   0         1.26745e+08
0              421857          0.00424616           0.0386123             5.87917             1.21175             1.00121                   0         1.26745e+08
0              421855          0.00421531           0.0386123             5.87917             1.21466             1.14629                   0         1.26745e+08
0              421854          0.00418306           0.0386122             5.87918             1.21662             1.29231                   0         1.26745e+08
0              421853          0.00415002           0.0386121             5.87918             1.21758             1.43934                   0         1.26745e+08
0              421852          0.00411682            0.038612             5.87918             1.21748             1.58742                   0         1.26745e+08
0              421851          0.00408412           0.0386119             5.87918             1.21629             1.73659                   0         1.26745e+08
0              421850          0.00405257           0.0386118             5.87918             1.21402             1.88686                   0         1.26745e+08
0              421850          0.00402281           0.0386117             5.87918             1.21066              2.0382                   0         1.26745e+08
0              421850          0.00399548           0.0386116             5.87918             1.20626             2.19058                   0         1.26745e+08
0              421849          0.00397116           0.0386115             5.87918              1.2009             2.34393                   0         1.26745e+08
0              421849          0.00395039           0.0386114             5.87918             1.19468             2.49814                   0         1.26745e+08
0              421849          0.00393363           0.0386113             5.87918             1.18772             2.65308                   0         1.26745e+08
0              421849          0.00392125           0.0386112             5.87917             1.18019              2.8086                   0         1.26745e+08
0              421848          0.00391352           0.0386112             5.87917             1.17226             2.96453                   0         1.26745e+08
0              421848           0.0039106           0.0386112             5.87917              1.1641             3.12067                   0         1.26745e+08
0              421848          0.00391254           0.0386112             5.87917             1.15593             3.27683                   0         1.26745e+08
0              421848          0.00391931           0.0386112             5.87917             1.14791             3.43283                   0         1.26745e+08
0              421848          0.00393073           0.0386112             5.87917             1.14025             3.58848                   0         1.26745e+08
0              421849          0.00394654           0.0386112             5.87917             1.13312              3.7436                   0         1.26745e+08
0              421849          0.00396639           0.0386112             5.87917             1.12666             3.89804                   0         1.26745e+08
0              421849          0.00398985           0.0386111             5.87917             1.12101             4.05168                   0         1.26745e+08
0              421850           0.0040164           0.0386111             5.87917             1.11627              4.2044                   0         1.26745e+08
0              421850          0.00404548            0.038611             5.87918             1.11253             4.35612                   0         1.26745e+08
0              421851           0.0040765            0.038611             5.87918             1.10984              4.5068                   0         1.26745e+08
0              421852          0.00410883           0.0386109             5.87918             1.10821             4.65642                   0         1.26745e+08
0              421853          0.00414187           0.0386108             5.87918             1.10764             4.80497                   0         1.26745e+08
