3.012677441835995e+08   -5.067513333621197e+08    3.536106399359176e+08    1.084040204698315e+07    1.782344448558903e+01    2.701326200639639e+00    2.305694620042195e-01
3.012678641835995e+08   -5.067491945663018e+08    3.536109641311458e+08    1.084042971530558e+07    1.782315249246399e+01    2.701927600895307e+00    2.305692454320308e-01
3.012679841835994e+08   -5.067470558055241e+08    3.536112883985405e+08    1.084045738360198e+07    1.782286048484134e+01    2.702528975284281e+00    2.305690280976027e-01
3.012681041835994e+08   -5.067449170797881e+08    3.536116127380985e+08    1.084048505187222e+07    1.782256846281766e+01    2.703130323812665e+00    2.305688100025350e-01
3.012682241835993e+08   -5.067427783890958e+08    3.536119371498168e+08    1.084051272011632e+07    1.782227642648949e+01    2.703731646487045e+00    2.305685911484537e-01
3.012683441835992e+08   -5.067406397334485e+08    3.536122616336923e+08    1.084054038833405e+07    1.782198437595333e+01    2.704332943314545e+00    2.305683715369965e-01
3.012684641835992e+08   -5.067385011128483e+08    3.536125861897219e+08    1.084056805652539e+07    1.782169231130566e+01    2.704934214302761e+00    2.305681511698313e-01
3.012685841835991e+08   -5.067363625272966e+08    3.536129108179023e+08    1.084059572469032e+07    1.782140023264285e+01    2.705535459459840e+00    2.305679300486171e-01
3.012687041835991e+08   -5.067342239767951e+08    3.536132355182307e+08    1.084062339282857e+07    1.782110814006128e+01    2.706136678794398e+00    2.305677081750581e-01
3.012688241835990e+08   -5.067320854613456e+08    3.536135602907040e+08    1.084065106094021e+07    1.782081603365725e+01    2.706737872315582e+00    2.305674855508598e-01
3.012689441835989e+08   -5.067299469809496e+08    3.536138851353188e+08    1.084067872902504e+07    1.782052391352702e+01    2.707339040033038e+00    2.305672621777435e-01
3.012690641835989e+08   -5.067278085356090e+08    3.536142100520721e+08    1.084070639708307e+07    1.782023177976675e+01    2.707940181956919e+00    2.305670380574588e-01
3.012691841835988e+08   -5.067256701253252e+08    3.536145350409611e+08    1.084073406511411e+07    1.781993963247260e+01    2.708541298097880e+00    2.305668131917632e-01
3.012693041835988e+08   -5.067235317500998e+08    3.536148601019824e+08    1.084076173311818e+07    1.781964747174064e+01    2.709142388467090e+00    2.305665875824362e-01
3.012694241835987e+08   -5.067213934099346e+08    3.536151852351330e+08    1.084078940109514e+07    1.781935529766686e+01    2.709743453076214e+00    2.305663612312684e-01
3.012695441835986e+08   -5.067192551048311e+08    3.536155104404097e+08    1.084081706904484e+07    1.781906311034718e+01    2.710344491937429e+00    2.305661341400743e-01
3.012696641835986e+08   -5.067171168347908e+08    3.536158357178097e+08    1.084084473696724e+07    1.781877090987746e+01    2.710945505063423e+00    2.305659063106769e-01
3.012697841835985e+08   -5.067149785998154e+08    3.536161610673296e+08    1.084087240486221e+07    1.781847869635352e+01    2.711546492467370e+00    2.305656777449229e-01
3.012699041835985e+08   -5.067128403999063e+08    3.536164864889665e+08    1.084090007272983e+07    1.781818646987103e+01    2.712147454162958e+00    2.305654484446767e-01
3.012700241835984e+08   -5.067107022350653e+08    3.536168119827173e+08    1.084092774056980e+07    1.781789423052565e+01    2.712748390164386e+00    2.305652184118095e-01
3.012701441835983e+08   -5.067085641052936e+08    3.536171375485788e+08    1.084095540838221e+07    1.781760197841292e+01    2.713349300486349e+00    2.305649876482189e-01
3.012702641835983e+08   -5.067064260105929e+08    3.536174631865480e+08    1.084098307616685e+07    1.781730971362831e+01    2.713950185144034e+00    2.305647561558162e-01
3.012703841835982e+08   -5.067042879509650e+08    3.536177888966219e+08    1.084101074392359e+07    1.781701743626719e+01    2.714551044153143e+00    2.305645239365275e-01
3.012705041835982e+08   -5.067021499264109e+08    3.536181146787973e+08    1.084103841165252e+07    1.781672514642486e+01    2.715151877529884e+00    2.305642909922951e-01
3.012706241835981e+08   -5.067000119369324e+08    3.536184405330712e+08    1.084106607935339e+07    1.781643284419652e+01    2.715752685290945e+00    2.305640573250807e-01
3.012707441835980e+08   -5.066978739825310e+08    3.536187664594404e+08    1.084109374702618e+07    1.781614052967725e+01    2.716353467453541e+00    2.305638229368566e-01
3.012708641835980e+08   -5.066957360632079e+08    3.536190924579020e+08    1.084112141467081e+07    1.781584820296209e+01    2.716954224035357e+00    2.305635878296218e-01
3.012709841835979e+08   -5.066935981789649e+08    3.536194185284529e+08    1.084114908228721e+07    1.781555586414592e+01    2.717554955054604e+00    2.305633520053788e-01
3.012711041835979e+08   -5.066914603298032e+08    3.536197446710899e+08    1.084117674987528e+07    1.781526351332356e+01    2.718155660529974e+00    2.305631154661550e-01
3.012712241835978e+08   -5.066893225157243e+08    3.536200708858100e+08    1.084120441743487e+07    1.781497115058970e+01    2.718756340480667e+00    2.305628782139901e-01
3.012713441835977e+08   -5.066871847367296e+08    3.536203971726103e+08    1.084123208496593e+07    1.781467877603896e+01    2.719356994926378e+00    2.305626402509391e-01
3.012714641835977e+08   -5.066850469928206e+08    3.536207235314875e+08    1.084125975246853e+07    1.781438638976578e+01    2.719957623887286e+00    2.305624015790816e-01
3.012715841835976e+08   -5.066829092839987e+08    3.536210499624387e+08    1.084128741994230e+07    1.781409399186457e+01    2.720558227384088e+00    2.305621622004951e-01
3.012717041835976e+08   -5.066807716102652e+08    3.536213764654607e+08    1.084131508738737e+07    1.781380158242957e+01    2.721158805437960e+00    2.305619221172909e-01
3.012718241835975e+08   -5.066786339716216e+08    3.536217030405506e+08    1.084134275480358e+07    1.781350916155490e+01    2.721759358070580e+00    2.305616813315869e-01
3.012719441835974e+08   -5.066764963680691e+08    3.536220296877053e+08    1.084137042219082e+07    1.781321672933462e+01    2.722359885304108e+00    2.305614398455216e-01
3.012720641835974e+08   -5.066743587996090e+08    3.536223564069217e+08    1.084139808954906e+07    1.781292428586259e+01    2.722960387161212e+00    2.305611976612425e-01
3.012721841835973e+08   -5.066722212662429e+08    3.536226831981969e+08    1.084142575687821e+07    1.781263183123261e+01    2.723560863665043e+00    2.305609547809202e-01
3.012723041835973e+08   -5.066700837679721e+08    3.536230100615277e+08    1.084145342417815e+07    1.781233936553830e+01    2.724161314839251e+00    2.305607112067322e-01
3.012724241835972e+08   -5.066679463047978e+08    3.536233369969111e+08    1.084148109144881e+07    1.781204688887318e+01    2.724761740707971e+00    2.305604669408803e-01
3.012725441835971e+08   -5.066658088767213e+08    3.536236640043441e+08    1.084150875869013e+07    1.781175440133065e+01    2.725362141295825e+00    2.305602219855765e-01
3.012726641835971e+08   -5.066636714837440e+08    3.536239910838236e+08    1.084153642590205e+07    1.781146190300393e+01    2.725962516627931e+00    2.305599763430486e-01
3.012727841835970e+08   -5.066615341258670e+08    3.536243182353469e+08    1.084156409308444e+07    1.781116939398615e+01    2.726562866729888e+00    2.305597300155436e-01
3.012729041835970e+08   -5.066593968030920e+08    3.536246454589103e+08    1.084159176023720e+07    1.781087687437026e+01    2.727163191627795e+00    2.305594830053144e-01
3.012730241835969e+08   -5.066572595154198e+08    3.536249727545115e+08    1.084161942736033e+07    1.781058434424910e+01    2.727763491348220e+00    2.305592353146393e-01
3.012731441835968e+08   -5.066551222628518e+08    3.536253001221470e+08    1.084164709445363e+07    1.781029180371535e+01    2.728363765918230e+00    2.305589869458087e-01
3.012732641835968e+08   -5.066529850453894e+08    3.536256275618140e+08    1.084167476151711e+07    1.780999925286155e+01    2.728964015365364e+00    2.305587379011221e-01
